"x" "y"
"372" -6401938.56324443 -252877.83480681
"373" -6291938.56324443 -252877.83480681
"374" -6181938.56324443 -252877.83480681
"375" -6071938.56324443 -252877.83480681
"376" -5961938.56324443 -252877.83480681
"377" -5851938.56324443 -252877.83480681
"378" -5741938.56324443 -252877.83480681
"379" -5631938.56324443 -252877.83480681
"380" -5521938.56324443 -252877.83480681
"381" -5411938.56324443 -252877.83480681
"382" -5301938.56324443 -252877.83480681
"383" -5191938.56324443 -252877.83480681
"384" -5081938.56324443 -252877.83480681
"385" -4971938.56324443 -252877.83480681
"386" -4861938.56324443 -252877.83480681
"387" -4751938.56324443 -252877.83480681
"388" -4641938.56324443 -252877.83480681
"389" -7831938.56324443 -362877.83480681
"390" -7721938.56324443 -362877.83480681
"391" -7611938.56324443 -362877.83480681
"392" -7501938.56324443 -362877.83480681
"393" -7391938.56324443 -362877.83480681
"394" -7281938.56324443 -362877.83480681
"395" -7171938.56324443 -362877.83480681
"396" -7061938.56324443 -362877.83480681
"397" -6951938.56324443 -362877.83480681
"398" -6841938.56324443 -362877.83480681
"399" -6731938.56324443 -362877.83480681
"400" -6621938.56324443 -362877.83480681
"401" -6511938.56324443 -362877.83480681
"402" -6401938.56324443 -362877.83480681
"403" -6291938.56324443 -362877.83480681
"404" -6181938.56324443 -362877.83480681
"405" -6071938.56324443 -362877.83480681
"406" -5961938.56324443 -362877.83480681
"407" -5851938.56324443 -362877.83480681
"408" -5741938.56324443 -362877.83480681
"409" -5631938.56324443 -362877.83480681
"410" -5521938.56324443 -362877.83480681
"411" -5411938.56324443 -362877.83480681
"412" -5301938.56324443 -362877.83480681
"413" -5191938.56324443 -362877.83480681
"414" -5081938.56324443 -362877.83480681
"415" -4971938.56324443 -362877.83480681
"416" -4861938.56324443 -362877.83480681
"417" -4751938.56324443 -362877.83480681
"418" -4641938.56324443 -362877.83480681
"419" -4421938.56324443 -362877.83480681
"420" -4311938.56324443 -362877.83480681
"421" -4201938.56324443 -362877.83480681
"422" -4091938.56324443 -362877.83480681
"423" -3981938.56324443 -362877.83480681
"424" -7831938.56324443 -472877.83480681
"425" -7721938.56324443 -472877.83480681
"426" -7611938.56324443 -472877.83480681
"427" -7501938.56324443 -472877.83480681
"428" -7391938.56324443 -472877.83480681
"429" -7281938.56324443 -472877.83480681
"430" -7171938.56324443 -472877.83480681
"431" -7061938.56324443 -472877.83480681
"432" -6951938.56324443 -472877.83480681
"433" -6841938.56324443 -472877.83480681
"434" -6731938.56324443 -472877.83480681
"435" -6621938.56324443 -472877.83480681
"436" -6511938.56324443 -472877.83480681
"437" -6401938.56324443 -472877.83480681
"438" -6291938.56324443 -472877.83480681
"439" -6181938.56324443 -472877.83480681
"440" -6071938.56324443 -472877.83480681
"441" -5961938.56324443 -472877.83480681
"442" -5851938.56324443 -472877.83480681
"443" -5741938.56324443 -472877.83480681
"444" -5631938.56324443 -472877.83480681
"445" -5521938.56324443 -472877.83480681
"446" -5411938.56324443 -472877.83480681
"447" -5301938.56324443 -472877.83480681
"448" -5191938.56324443 -472877.83480681
"449" -5081938.56324443 -472877.83480681
"450" -4971938.56324443 -472877.83480681
"451" -4861938.56324443 -472877.83480681
"452" -4751938.56324443 -472877.83480681
"453" -4641938.56324443 -472877.83480681
"454" -4421938.56324443 -472877.83480681
"455" -4311938.56324443 -472877.83480681
"456" -4201938.56324443 -472877.83480681
"457" -4091938.56324443 -472877.83480681
"458" -3981938.56324443 -472877.83480681
"459" -3871938.56324443 -472877.83480681
"460" -7831938.56324443 -582877.83480681
"461" -7721938.56324443 -582877.83480681
"462" -7611938.56324443 -582877.83480681
"463" -7501938.56324443 -582877.83480681
"464" -7391938.56324443 -582877.83480681
"465" -7281938.56324443 -582877.83480681
"466" -7171938.56324443 -582877.83480681
"467" -7061938.56324443 -582877.83480681
"468" -6951938.56324443 -582877.83480681
"469" -6841938.56324443 -582877.83480681
"470" -6731938.56324443 -582877.83480681
"471" -6621938.56324443 -582877.83480681
"472" -6511938.56324443 -582877.83480681
"473" -6401938.56324443 -582877.83480681
"474" -6291938.56324443 -582877.83480681
"475" -6181938.56324443 -582877.83480681
"476" -6071938.56324443 -582877.83480681
"477" -5961938.56324443 -582877.83480681
"478" -5851938.56324443 -582877.83480681
"479" -5741938.56324443 -582877.83480681
"480" -5631938.56324443 -582877.83480681
"481" -5521938.56324443 -582877.83480681
"482" -5411938.56324443 -582877.83480681
"483" -5301938.56324443 -582877.83480681
"484" -5191938.56324443 -582877.83480681
"485" -5081938.56324443 -582877.83480681
"486" -4971938.56324443 -582877.83480681
"487" -4861938.56324443 -582877.83480681
"488" -4751938.56324443 -582877.83480681
